Tue Jul 25 2023 11:26:00 GMT+0100 (Western European Summer Time),0.1932076007598425,0.10019049497553774,0.09989999460164023,0.10123752950248137,0.0030279426574726315
Tue Jul 25 2023 11:27:00 GMT+0100 (Western European Summer Time),0.3621939459933159,0.10031975638540881,0.09972697904807835,0.10127079627674479,0.005587008015674523
Tue Jul 25 2023 11:28:00 GMT+0100 (Western European Summer Time),0.3664160710931971,0.10121532590540691,0.10059868034666151,0.10256603378937719,0.005708696357358468
Tue Jul 25 2023 11:29:00 GMT+0100 (Western European Summer Time),0.3684345354330658,0.10141149691312053,0.10103532735323274,0.10324071653659461,0.005748732496468001
Tue Jul 25 2023 11:30:00 GMT+0100 (Western European Summer Time),0.3589977013846445,0.10069792918203913,0.1001952320094771,0.10219441777777026,0.005541779183524199
Tue Jul 25 2023 11:31:00 GMT+0100 (Western European Summer Time),0.36242966844876473,0.10050462752308267,0.09992123074600746,0.1016237792052956,0.005460028076389703
Tue Jul 25 2023 11:32:00 GMT+0100 (Western European Summer Time),0.3660318629627825,0.09999191406224375,0.09975139931961541,0.1010794466375475,0.005326426208070032
Tue Jul 25 2023 11:33:00 GMT+0100 (Western European Summer Time),0.3588770057239914,0.09931506381661916,0.09935559309492005,0.10060780712013617,0.0052091681004314445
Tue Jul 25 2023 11:34:00 GMT+0100 (Western European Summer Time),0.3596603639151587,0.09913577990702874,0.09913574864994386,0.10051253966442514,0.005338205996501841
Tue Jul 25 2023 11:35:00 GMT+0100 (Western European Summer Time),0.3673230973974749,0.10067762928422018,0.10029182964922898,0.10196587156298606,0.005460203446186054
Tue Jul 25 2023 11:36:00 GMT+0100 (Western European Summer Time),0.3694744311364917,0.10148920652753673,0.10086777892431399,0.10261303657036566,0.005543061034594468
Tue Jul 25 2023 11:37:00 GMT+0100 (Western European Summer Time),0.366514797406156,0.10095153281595345,0.10036582441121587,0.1017776150148393,0.005497277932465558
Tue Jul 25 2023 11:38:00 GMT+0100 (Western European Summer Time),0.3675926184298147,0.10140002268062998,0.10086208404781029,0.10228307179634658,0.005500693251586938
Tue Jul 25 2023 11:39:00 GMT+0100 (Western European Summer Time),0.3659770051073541,0.10136477621730597,0.1010766266570216,0.10236014652015933,0.005540782340686954
Tue Jul 25 2023 11:40:00 GMT+0100 (Western European Summer Time),0.3491167422098313,0.10068749036739746,0.10069222614151704,0.10143527885927837,0.005244192431524442
Tue Jul 25 2023 11:41:00 GMT+0100 (Western European Summer Time),0.1630564609652747,0.09950602490070741,0.09954410340953779,0.10055834805182794,0.0024279827949362106
